# Constructed from biom file
#OTU ID	SG1-BOT-2017-02mt-8pm-DNA-2	SG1-BOT-2016-02-7-1	SG1-BOT-2016-10-A2-a	SG1-BOT-2016-10-A1-b	SG1-BOT-2016-07-B05	SG1-BOT-2017-02mt-9am-DNA-3	SG1-BOT-2016-10-A3-a	SG1-BOT-2016-10-A3-d	SG1-BOT-2017-02mt-8pm-DNA-3	SG1-BOT-2017-02-1	SG1-BOT-2017-02mt-8pm-DNA-1	SG1-BOT-2017-02-2	SG1-BOT-2016-10-A1-a	SG1-BOT-2017-02-3	SG1-BOT-2016-02-9-1	SG1-BOT-2016-02-9-2	SG1-BOT-2016-07-B03	SG1-BOT-2016-07-B04	SG1-BOT-2017-02mt-9am-DNA-2	SG1-BOT-2016-10-A1-c	SG1-BOT-2016-10-A2-c	SG1-BOT-2017-02mt-9am-DNA-1	SG1-BOT-2016-02mt-7-1	SG1-BOT-2016-02-7-2	SG1-BOT-2016-02-8-3	SG1-BOT-2016-07-B02	SG1-BOT-2016-10-A1-e	SG1-BOT-2016-10-A3-c	SG1-BOT-2016-02-8-1	SG1-BOT-2016-02-7-3	SG1-BOT-2016-10-A2-d	SG1-BOT-2016-02-9-3	SG1-BOT-2016-10-A3-b	SG1-BOT-2017-02-9am-2	SG1-BOT-2017-02-4	SG1-BOT-2016-07-B01	SG1-BOT-2016-10-A2-b	SG1-BOT-2017-02-5	SG1-BOT-2016-02-8-2	SG1-BOT-2017-02-9am-1	taxonomy
CU467127.1.1340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Halorubrum; D_6__uncultured archaeon
KC465586.1.1352	25.0	1.0	1.0	5.0	1.0	25.0	6.0	3.0	6.0	0.0	22.0	0.0	15.0	0.0	1.0	4.0	1.0	3.0	32.0	2.0	2.0	8.0	7.0	1.0	3.0	0.0	4.0	1.0	0.0	3.0	1.0	8.0	6.0	2.0	1.0	2.0	0.0	0.0	2.0	0.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Haloarcula
JX884060.1.1469	12.0	1.0	0.0	0.0	0.0	25.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Cytophagia; D_3__Order II; D_4__Rhodothermaceae; D_5__Salinibacter; D_6__uncultured bacterium
FN391294.1.1347	9.0	0.0	0.0	0.0	3.0	1.0	3.0	2.0	2.0	0.0	1.0	0.0	33.0	0.0	0.0	1.0	3.0	0.0	0.0	20.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Halorubrum
GQ032594.1.1348	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Propionibacteriaceae; D_5__Propionibacterium; D_6__uncultured bacterium
JQ937358.1.1388	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Halapricum
CU467410.1.1354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Cytophagia; D_3__Order II; D_4__Rhodothermaceae; D_5__Salinibacter; D_6__uncultured bacterium
GQ861367.1.915	58.0	88.0	14.0	19.0	25.0	26.0	35.0	155.0	9.0	5.0	23.0	50.0	41.0	30.0	2.0	30.0	3.0	27.0	66.0	6.0	11.0	7.0	122.0	8.0	17.0	21.0	7.0	6.0	16.0	10.0	37.0	116.0	6.0	9.0	1.0	25.0	1.0	4.0	10.0	0.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Halomarina; D_6__uncultured archaeon
HF677567.1.1352	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Betaproteobacteria; D_3__Burkholderiales; D_4__Comamonadaceae
EF106344.1.1451	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__uncultured; D_6__uncultured bacterium
