K03456	ko04114;ko04111;ko04113;ko05160;ko05165;ko04151;ko03015;ko04350;ko04390;ko04728;ko04152;ko05142;ko04391;ko04730;ko04071;ko04261;ko04530
K02108	ko01100;ko00190;ko00195
K02109	ko01100;ko00190;ko00195
K02458	ko05111;ko03070
K02459	ko05111;ko03070
K12870	ko03040
K12873	ko03040
K12872	ko03040
K12875	ko03040;ko03015;ko03013
K12874	ko03040
K01639	ko00520
K01638	ko01100;ko01110;ko01120;ko01200;ko00630;ko00620
K01637	ko01100;ko01110;ko01120;ko01200;ko00630
K01635	ko01100;ko00052;ko02024
K01634	ko01100;ko00600;ko04071
K01633	ko01100;ko00790
K01631	ko01100;ko00052
K01630	ko00053
K03852	ko00430
K03857	ko01100;ko00563
K03856	ko01100;ko01110;ko01130;ko01230;ko00400
K03859	ko01100;ko00563
K00264	ko01100;ko01110;ko01120;ko01130;ko01230;ko00250;ko00910
K02196	ko02010
K13018	ko00520
K13019	ko00520
K02858	ko01100;ko01110;ko00740
K03525	ko01100;ko00770
K03524	ko01100;ko00780
K03527	ko01100;ko01110;ko01130;ko00900
K03526	ko01100;ko01110;ko01130;ko00900
K13010	ko00520
K02584	ko02020
K13015	ko00520
K13017	ko00520
K03679	ko03018
K18911	ko00340
K18912	ko00340
K02372	ko01100;ko00061;ko01212;ko00780
K03671	ko04621;ko05418
K03673	ko01503
K03897	ko01120;ko00310
K02210	ko03030;ko04111;ko04113;ko04110
K02212	ko03030;ko04111;ko04113;ko04110
K02213	ko04111;ko04113;ko04110
K02219	ko04111;ko05200;ko05222
K09564	ko03040
K17797	ko04714
K12308	ko00052
K18102	ko01100;ko00040
K12304	ko00230;ko00240
K03073	ko03070;ko03060;ko02024
K17774	ko04139
K03071	ko03070;ko03060;ko02024
K03070	ko03070;ko03060;ko02024
K03076	ko03070;ko03060;ko02024
K03075	ko03070;ko03060;ko02024
K03074	ko03070;ko03060
K08964	ko01100;ko00270
K08965	ko01100;ko00270
K08966	ko01100;ko00270
K08967	ko01100;ko00270
K08963	ko01100;ko00270
K03274	ko01100;ko00540
K03271	ko01100;ko00540
K03270	ko01100;ko00540
K03273	ko01100;ko00540
K03272	ko01100;ko00540
K00500	ko01100;ko01230;ko00360;ko00400;ko00790
K11866	ko04144
K06134	ko01100;ko01110;ko00130
K06640	ko04110;ko04218;ko05165;ko05166;ko04115;ko04214;ko03460
K06131	ko01100;ko00564
K16171	ko01100;ko01120;ko00350;ko00643
K17489	ko00640
K17488	ko00790
K03186	ko01100;ko01120;ko01110;ko00130;ko01220;ko00627;ko00940
K03185	ko01100;ko01110;ko00130
K03184	ko01100;ko01110;ko00130
K03183	ko01100;ko01110;ko00130
K03182	ko01100;ko01110;ko00130
K03181	ko01100;ko01110;ko00130
K05714	ko01120;ko01220;ko00360
K07198	ko04910;ko04151;ko05410;ko04152;ko04714;ko04213;ko04921;ko04931;ko04530;ko04922;ko04068;ko04211;ko04371;ko04920;ko05418;ko04150;ko04140;ko04932;ko04710
K12454	ko00520
K07190	ko04910;ko04020;ko04922
K12452	ko00520
K07192	ko04910
K12450	ko00520
K07389	ko05133
K09971	ko02010
K06027	ko04138;ko04962;ko04727;ko04721
K03879	ko01100;ko00190;ko05012;ko04723;ko04714
K05572	ko01100;ko00190
K04460	ko04010
K06223	ko03430
K08242	ko01110;ko00100
K09458	ko01100;ko01212;ko00061;ko00780
