Eigvals	40
0.0683807749316	0.0165013295389	0.00943045558222	0.00623597041741	0.00563260603978	0.00472491735726	0.00451095780148	0.00311534438443	0.00268466127256	0.00229691087844	0.00215267202463	0.00190282353155	0.00136138490232	0.00132685527437	0.00115102771657	0.000997268184063	0.000800056873329	0.000764146641495	0.000659627469603	0.000569986440462	0.000498140513432	0.000461921634725	0.000376150068652	0.000321476754407	0.000214606821543	0.000179184616354	1.2855862566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	40
0.498169355201	0.120215904318	0.0687029940996	0.0454304497866	0.0410348043254	0.0344220877228	0.0328633441424	0.0226959858933	0.0195583623676	0.0167335133656	0.0156827008109	0.0138624982346	0.00991799580581	0.00966643968486	0.00838549630293	0.00726532345845	0.00582859461756	0.00556698048616	0.0048055347652	0.00415247966702	0.0036290658979	0.00336520320448	0.00274033801674	0.00234203060166	0.00156345905727	0.00130540030996	9.36578559027e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	40	40
SG1-BOT-2017-02mt-8pm-DNA-2	0.00457548753851	0.0373436163062	-0.01445690986	0.017100368732	-0.00260285776588	0.00470919430526	-0.00799601507993	0.00196474009311	-0.0010259378352	0.00718447869028	-0.00403624268406	-0.00078890844673	0.00899142182873	0.00365881539556	0.00495355124829	-0.00194173717402	-0.00310272199158	-0.00801967128443	0.00108795088103	0.00344190668895	0.00327704538053	0.00248490332001	0.00233036029775	0.00435412368223	-0.000868585980369	-0.000545581065195	-0.000922928748764	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-BOT-2016-02-7-1	-0.0100114467105	0.00822776700103	0.00550673482762	0.0128102515869	0.0264554898293	-0.0117005536825	-0.00250639771258	0.0086623233862	0.00209198061804	0.00140477160181	0.00355047094022	-0.00481014675965	-0.000398730640234	0.00425260948172	-0.00511524656477	-0.00380731738025	0.00996649212059	0.00029182634922	-0.000289647735265	-0.00424280893153	0.00236759731946	0.00450373084014	0.000917386170227	0.00158555123311	-0.00183342403928	0.00356793026578	-0.00042447934167	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-BOT-2016-10-A2-a	-0.00920155302416	0.0181351915391	0.002436632373	0.0083209434245	0.00897800525539	-0.0156230988645	0.0154867822447	-0.00144663787041	-0.0055615588557	0.00467333988297	-0.00965762806212	-0.00265827097022	-0.00111274672285	0.00526470447593	0.00400343398173	-0.00347623432193	-0.00423997289647	0.00380443865748	-0.00259864165198	-0.00201486914159	-0.0103066571452	-0.000330075682974	-0.0050613791228	-0.00202454032936	-0.00171663607665	0.000529904812315	-0.000903982984736	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-BOT-2016-10-A1-b	0.00839050438859	-0.0248832547831	-0.0163755809449	0.00242032031257	0.00508598030895	-0.002712106758	0.0066403364504	0.00681242070743	0.0120872545831	-0.00638833651496	-0.0111533958948	-0.00108029995945	-0.0090888809896	-0.00973039099518	0.00429423422612	-0.00141101365076	0.00512955768893	0.00328284076075	0.000335987054943	0.00296546286819	-0.00362739439216	0.000633515955742	-0.000565023138723	0.000534099577401	0.00312859250819	0.00489958538367	-0.000495106364726	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-BOT-2016-07-B05	0.0540134827716	0.0100277541069	-0.00079438893227	-0.0210716535996	0.00934655006094	-0.00445542614041	0.00782459032598	-0.0066957710106	-0.00111610593785	-0.00449303244644	0.0173807856505	0.00701402869505	0.00633552387217	0.000216869067291	-0.00271006191016	0.0101365607972	-0.00171556344239	0.0010015099195	-0.00825432225259	-0.00118093304198	-0.0020503151086	0.000365986963481	0.0029711833876	0.00192366794415	0.0039023919609	0.000798516452208	-0.00022941672854	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-BOT-2017-02mt-9am-DNA-3	-0.00584682913422	0.032289044378	-0.00683496253648	0.0230204244161	-0.00992494561824	0.0146101845646	-0.00381643166415	-0.00204284088609	0.00161537118474	0.000646594008135	-0.00374497547228	-0.00438905842957	0.00269260782793	-0.00452692892077	0.000768143088748	0.00177644318445	0.00434035117859	0.000640764769405	-0.00308470230455	0.00398992352893	-0.00505299918767	-0.00104888826529	-0.000388875208927	0.00150714046465	-0.00199320235382	-0.00124663459868	0.000552869738262	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-BOT-2016-10-A3-a	0.0278909700414	0.00955366137678	-0.0120833582934	-0.00825914092687	-0.003748137624	-0.00421836992121	-0.00515425952441	0.00474875902688	0.011167097342	-0.00425651041423	0.000635357715013	-0.000692720676568	0.00897877084021	0.00344126462515	-0.000698973668757	-0.00453019199243	-0.00846046840105	0.0116045441082	0.00619154860709	0.000298354598462	-0.00294480627456	-0.0054271259359	0.00176789508243	0.00044009951757	-0.0017998679	0.00156236152246	0.0012595412338	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-BOT-2016-10-A3-d	0.0351973889807	-0.00958041632077	-0.0303699957362	-0.00595523080389	0.000754913083818	0.00653891986534	-0.00950234971389	0.00148852058074	-0.0194761246882	-0.0134492251005	0.00245009406441	0.0022696082772	0.00521341108686	-0.00759221095621	-0.00068888216219	-0.00679461165598	0.00131972865623	0.00286695699648	0.00327970135866	-0.00135721317429	0.00226926431649	-0.00138487242265	-0.00248472114142	-0.00401398924806	0.00025199061599	0.000593572981347	-0.000774811248602	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-BOT-2017-02mt-8pm-DNA-3	0.0129478353612	0.0159882086882	-0.00191104141123	0.0156135632671	-0.0108341066168	0.00134906976089	-0.0119376138078	0.00498725267385	0.000881327550728	0.0113464609841	-0.00297454305499	-2.54398650955e-06	-0.00245001137762	-0.00086233998828	-0.00763770125891	0.00696800813986	-0.00461449145425	0.00151600693192	0.00275841254519	-0.0078814110314	0.00150433533119	0.00359333698054	-0.00067368145556	-0.00840632092355	0.00495628832327	-0.00248603379858	-0.000290828333319	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-BOT-2017-02-1	-0.0370330092351	-0.0267331501126	-0.00273848700335	-0.00440974249872	-0.0167402050203	0.00725382726776	-0.0018507077714	-0.00810948220103	0.00443852972766	-0.00653285329019	-0.00559815797653	-0.00451243522323	-0.00246420820419	0.0182469669988	-0.000606272701621	0.00615215216329	0.00568333349134	-0.00117534792873	0.000342087088731	-0.000499083252777	-0.00315362928625	0.00184246851818	0.000815114589284	-0.000371531452236	0.00262210344405	-0.000103357938171	-0.000390819808843	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
