	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_33878_length_3822_cov_5.390496	1213.77551853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1093.6367378	3760.47604964	22031.8273047	1934.20361255	16317.0957995	11903.8152755	5688.03510279	19591.2988624	8504.13309883	2059.1064125	7740.10769862
NODE_33966_length_3814_cov_4.406757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65193.4078114	2319.58151055	0.0	0.0	18400.0491162	7585.31139765	0.0	2430.19675436	10297.2616835	0.0
NODE_34125_length_3802_cov_8.346677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27092.2789356	0.0	0.0	51213.7360582	0.0	2430.86207646	94758.8702967	1290.62072415
NODE_34160_length_3800_cov_3.475567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50164.754011	1160.17939966	0.0	0.0	11909.6079447	3793.76807408	1031.65264106	4861.95299849	9270.28540044	0.0
NODE_34365_length_3784_cov_11.162778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23232.4326455	0.0	3249.23591743	60339.9454723	0.0	4863.74962497	140575.456022	2582.33520757
NODE_34565_length_3768_cov_231.910046	137326.455422	30622.7765323	124101.46105	179437.38034	54567.7693682	60122.8164422	446224.704516	302349.075743	241844.683834	256233.911807	131779.615031	112624.550516	149135.112048	70031.1299261	173355.064382	50301.6145917	94984.4359168	43790.0791487	43291.0321042	82666.2315606
NODE_34672_length_3760_cov_4.479352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59896.9341874	0.0	0.0	0.0	6501.9962302	6644.75080374	0.0	2433.23900309	9278.25993441	0.0
NODE_34768_length_3752_cov_350.406005	106394.742887	28760.6637084	145465.460874	206709.332198	85547.6553858	88815.4937127	557647.370233	355771.250526	291083.894071	310602.727352	153093.86113	99498.8826641	225760.28943	100434.113477	240687.844012	67095.592751	117345.537301	33980.1422249	29137.9296804	82718.5117928
NODE_35171_length_3723_cov_8.142039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11634.3801225	0.0	3253.76205201	51300.7522201	0.0	7306.14017113	81508.7108689	5172.26937059
NODE_35207_length_3721_cov_3.507092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44941.40501	3487.28638501	0.0	0.0	22777.3895992	3800.22419894	0.0	1217.74952931	12549.1593317	0.0
NODE_35317_length_3713_cov_8.242482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11637.4220383	0.0	2169.67831641	42673.5485934	0.0	2435.96491501	92315.4909222	3880.15504185
NODE_35332_length_3711_cov_6.720186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11681.3617291	0.0	0.0	45612.7292759	0.0	3654.12798806	69146.1125677	2586.89846584
NODE_35651_length_3688_cov_7.013763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1257.43230816	0.0	11688.7558356	0.0	2170.95443821	38980.8211002	0.0	2437.44804112	84670.3654146	2588.3789835
NODE_36065_length_3659_cov_5.021088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1097.93879009	55366.4191449	2328.5410915	1942.36075356	2341.48081605	18465.8924817	6659.62286122	0.0	2439.19601379	11365.7393843	0.0
NODE_36339_length_3639_cov_3.607980	0.0	0.0	0.0	1006.30891821	0.0	0.0	0.0	0.0	0.0	0.0	50358.13967	0.0	0.0	1171.41995812	31515.8895896	4759.05301455	0.0	3660.62594011	7236.09097078	0.0
NODE_36708_length_3611_cov_4.407762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54173.2215133	1165.74158012	0.0	1172.38267194	16312.5242979	10476.7247905	0.0	2442.15226292	8275.2512295	0.0
NODE_36885_length_3599_cov_4.145316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50409.1174232	2332.23585522	0.0	1172.80128123	19580.8617805	4763.48840693	0.0	3664.35891831	11381.7131637	0.0
NODE_36935_length_3595_cov_238.632768	133187.254851	19944.2064991	139825.607296	185817.933372	59819.7644778	74663.4766412	485215.926697	286932.152957	245082.898711	286243.373756	123668.708757	115126.259166	162486.204189	68030.4925478	183811.806413	53358.7522537	120682.418142	23209.9956599	38287.5934265	88969.2985205
NODE_37135_length_3583_cov_7.607426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19566.8476771	0.0	1088.26247581	52418.2422307	0.0	2443.9174074	93835.0520709	0.0
NODE_37386_length_3565_cov_36.742450	34198.4723892	10787.244328	12604.9443933	17458.2813981	12473.6393121	13259.6377988	24573.9645761	26558.1652621	19091.1562819	25314.1733127	22704.043523	15173.5359556	7789.74587785	15262.0047639	30485.1838601	13698.2392278	74720.7548066	18008.4717744	8284.37913181	28465.0078128
NODE_37560_length_3553_cov_4.168668	1221.75691737	1618.48686202	3782.79615723	7063.44110419	4991.26762531	0.0	0.0	1475.9426139	0.0	1100.96934793	3785.19703313	10508.2293879	13636.7418118	0.0	1089.08971054	953.745597057	0.0	1222.9196631	1035.85212469	1298.73854691
NODE_37639_length_3548_cov_4.425136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68142.5125053	2335.48615952	0.0	2349.22250709	15249.2107021	5723.16523249	0.0	4892.33511272	12431.7285179	0.0
NODE_37944_length_3526_cov_233.818208	106369.0776	22131.7800119	118621.387813	128264.650949	62442.4838063	51614.9958115	421357.860949	212695.58766	212773.896927	269934.371031	90909.7441936	88802.8928235	140373.390036	57595.0556906	164567.130258	41992.4564117	97655.9637237	34266.48847	30059.6686451	80581.0658791
NODE_38072_length_3519_cov_234.353060	108834.743039	27533.8368993	94664.3219195	119202.705568	58708.650459	54573.995475	415364.791909	260012.51403	212814.982028	255660.177043	108606.981919	88820.3802423	134552.061888	62310.2907777	162417.052504	53454.1673445	94557.5919547	22032.6139204	25918.0285172	67597.1437526
NODE_38119_length_3517_cov_4.383304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1102.04232375	46728.7674326	1168.75343923	0.0	2351.47714967	13081.2526565	5727.51433281	1039.15335047	4896.40230236	5183.86300187	0.0
NODE_38940_length_3466_cov_8.636177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9765.56125241	0.0	1091.58040442	50657.8833479	0.0	6129.08349692	94838.5317103	2603.75609423
NODE_39070_length_3458_cov_4.185425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51864.0991373	1170.73871362	0.0	1177.95023544	20744.5210778	4780.02155532	1040.88404712	3678.27351209	10383.2960775	0.0
NODE_39201_length_3450_cov_237.248601	118842.098417	18923.8879202	86008.4171738	134670.655916	36303.7214287	47282.6902451	390253.200268	250167.873952	195354.231788	202052.046445	130321.812077	88996.9511216	136784.451481	58912.8424667	143059.072506	51634.8559476	99948.0459716	30659.1608061	30117.8140136	50796.4714381
NODE_39341_length_3442_cov_4.381163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50621.7601514	0.0	0.0	0.0	14199.79885	6694.78820322	0.0	3679.93190184	7271.33378366	0.0
NODE_39769_length_3415_cov_237.717560	127544.482056	22185.2384681	111426.766367	122670.278063	58904.4148931	50284.3902591	364761.392584	244501.02102	219837.875861	261938.104592	98787.9597175	79711.6772229	113458.361225	56621.5528163	144289.968282	55510.1886059	91712.7420778	23324.1901988	40540.5533485	62582.3597083
NODE_40461_length_3373_cov_8.069922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15670.2455842	0.0	0.0	54614.186542	0.0	1229.0930753	86376.2158006	2610.86020303
NODE_40585_length_3365_cov_19.170091	6140.85084212	7584.09255981	12682.4510042	27421.9957747	5021.56025174	2961.9243406	9130.87471789	25229.4849139	15360.4717446	15496.0466313	0.0	24654.4028004	0.0	15360.9503322	2189.30112638	1916.70303831	0.0	4917.53560053	2081.81142133	18280.4362533
NODE_40813_length_3351_cov_184.085862	94608.3107438	17882.6137163	85011.3607765	133115.861888	50239.6767834	47409.1549054	360803.154604	187076.52739	181843.18764	234753.617996	46948.414456	70471.8350775	90167.949447	44922.9251645	122650.24335	33555.0802037	72049.8513121	28287.6344692	12495.6729716	47026.8720968
NODE_40867_length_3349_cov_3.135398	0.0	0.0	1268.90964257	0.0	0.0	1481.61705787	1522.45711033	0.0	0.0	1107.39686917	0.0	5873.02151567	0.0	10640.3768087	2190.30917209	0.0	3132.79525653	13529.6792103	3124.09160373	3919.14636257
NODE_40870_length_3348_cov_222.303067	130444.395264	22219.3536973	81212.8979364	143293.245559	62806.0826293	60748.0526055	485780.889481	248753.045862	215830.522316	264702.45696	124944.604757	85748.7749356	169739.222838	64467.9348552	171410.391428	49426.5437504	105474.002926	45035.3248553	34365.9549228	65321.0928855
NODE_41097_length_3334_cov_230.495578	88509.8812624	15721.3018353	85059.1223184	135233.369496	50269.2125719	41502.7325972	453874.241556	207973.928513	217813.58736	252601.727365	104100.70083	68159.1595889	96101.8570087	56778.3608349	159962.412215	30693.2784451	83579.9272133	28302.1116784	27086.7532531	75805.1086473
NODE_41962_length_3287_cov_7.810953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15714.7201462	0.0	2194.32538616	41387.9215399	0.0	2464.60867572	98860.2307279	1308.91142657
NODE_42055_length_3281_cov_192.516739	105963.700185	19540.954268	94114.2488244	112072.12864	67990.7169584	50472.5914669	360705.563765	179867.458993	194506.556197	214686.511978	90282.021986	62389.4744045	94307.5101217	54515.41734	149815.977682	32660.2467104	73254.9283722	28348.3129299	33885.8295905	28801.584153
NODE_42430_length_3263_cov_4.001247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41985.6742715	1177.85579848	0.0	3557.68705979	40624.5796092	1922.18678321	0.0	1233.23286593	11483.0549647	0.0
NODE_43535_length_3202_cov_245.789641	113214.848426	13596.979891	88241.8887296	131817.780295	58505.1963176	37333.4550218	406122.871454	206651.394324	205685.555191	214179.619674	104423.552864	81517.9755345	138918.918417	52298.5670062	144198.309618	50138.2895787	84299.5006466	23593.5468259	23211.9046574	51720.7540922
NODE_43937_length_3183_cov_7.282609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17743.5897532	0.0	0.0	27937.9700284	0.0	3709.33268127	73249.5766891	2626.80397637
NODE_44538_length_3152_cov_43.645140	1236.45611992	1633.77012649	21721.054871	38917.3621328	2530.39150548	2980.61055426	42867.6003996	20924.7111648	23200.8932692	35663.2560006	6384.52109069	4729.38345034	23684.9923389	5954.55853952	5509.17052257	0.0	21020.6215349	0.0	3142.29714903	18407.2671052
NODE_44557_length_3151_cov_5.166990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47247.0647836	1182.38611325	0.0	0.0	19833.6676901	1928.65655692	0.0	0.0	11522.1147736	0.0
NODE_44656_length_3146_cov_9.605629	0.0	0.0	2555.99331727	3073.19792554	0.0	0.0	1531.26257426	1494.94295095	0.0	1114.70914642	7662.98510284	9460.78693715	5922.56602796	1191.19373376	8816.41821119	3857.91297297	6307.51193339	8665.93351585	4190.51931713	3945.23959788
NODE_44741_length_3142_cov_217.232912	103897.687948	16886.7777683	100976.902129	132169.901129	51893.4318965	49195.6948998	385925.364001	248195.865817	189540.223704	230776.537209	98354.999648	76879.8839884	116494.458081	57186.3882288	162023.088107	46300.7564656	85163.3764245	29715.8480247	34576.1616797	63132.6508457
NODE_44906_length_3134_cov_3.430335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37052.903861	0.0	0.0	0.0	4521.80871087	1929.68404893	0.0	2477.00317838	4192.11246952	0.0
NODE_45567_length_3102_cov_4.406629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56280.4503531	2368.96839116	0.0	0.0	23177.2519432	5794.94681986	0.0	2479.76369826	16785.7187475	0.0
NODE_46276_length_3069_cov_39.223291	88042.3180313	63861.4952548	96134.6764436	78114.4304223	59663.3503368	38852.6842656	93631.2737673	130427.700112	106007.852533	115129.579884	88361.0176555	125709.567668	154439.599168	108738.618445	127067.230443	73481.4807172	57979.4294006	65791.0705555	71416.7228748	90991.2495061
NODE_46500_length_3058_cov_253.769564	98001.2844812	26753.7019101	92329.6276395	135325.751301	52070.5714226	52321.0089991	414881.04806	235467.379713	199168.976417	253401.848135	123283.210779	100846.714786	142621.277974	63360.4854714	173309.711296	51262.2775627	109678.59596	27320.3684828	37822.7325041	71239.4756883
NODE_47142_length_3028_cov_234.590986	93140.9232633	17356.1159178	82170.0639493	131555.325221	40691.9207774	59527.6732006	413214.20094	222224.62548	177121.967424	210458.516848	105165.018513	85240.4606081	97177.8629286	66726.0315368	149026.39626	42600.1420617	91854.0361528	22377.6402072	39964.5503822	59432.9764968
NODE_47747_length_3002_cov_10.064133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25809.1521452	0.0	2215.1429551	35104.9533153	0.0	1244.41209439	79041.3980171	1322.04490966
NODE_47761_length_3001_cov_228.979633	96963.7912187	15312.97541	77119.9933976	126814.176674	44558.5491889	58414.8950062	355360.471163	205925.204249	152939.975623	220759.415319	116824.600592	93934.8848697	127065.64901	56325.239416	167249.489137	42639.446991	68697.7684749	23644.717772	32633.0595247	72715.2868889
NODE_48049_length_2989_cov_7.804022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15891.0692734	0.0	0.0	39142.4886586	0.0	2490.05192486	78984.112093	1322.71149874
NODE_49081_length_2943_cov_11.737188	0.0	3779.59173748	6829.12579771	8147.3248099	1736.11060073	0.0	3269.43355233	4126.35802361	1473.05438453	3124.64096875	5632.44984087	42557.3329969	14486.2432324	2958.96346141	38456.9503625	12453.9618544	19163.4027253	21787.9142602	14960.1048514	18740.2175729
NODE_49738_length_2915_cov_3.430070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47658.3041412	4772.86138279	1992.64530849	0.0	10000.8122727	1944.09198379	0.0	4994.53763741	7391.55883151	0.0
NODE_49996_length_2904_cov_3.984907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56699.7017766	0.0	0.0	1203.69272792	23345.2259623	4862.19728479	1061.01209278	2498.37601121	6338.21361187	0.0
NODE_50190_length_2896_cov_23.788455	8737.53988266	3291.88447683	10329.3131138	12435.2328009	6395.75190737	3007.10841424	7719.91749431	12076.6953034	5206.30239268	3375.87032516	5156.17992002	23883.466625	5982.93292961	25287.0876267	8896.20882307	8754.55207453	22288.6768042	9996.75623653	3170.058541	14604.3536492
NODE_50230_length_2895_cov_5.461972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63165.766182	1194.22382605	0.0	2408.40662679	25577.6096071	2918.29083102	0.0	4998.58204425	10567.2528274	0.0
NODE_50473_length_2884_cov_217.489572	77427.3790138	11525.9924546	86554.6991184	126501.613028	44795.5668283	40614.4496025	305841.703605	223533.543319	132827.447227	202652.951528	91566.806048	64518.4298453	103759.536589	55422.3185684	109030.235283	40872.8752528	66899.7330923	20003.3301239	25371.9418053	70401.7162935
NODE_51158_length_2857_cov_7.413633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7991.23540031	0.0	3341.27384155	32147.2523907	0.0	5006.44016931	63877.1127628	1329.85377851
NODE_51371_length_2850_cov_4.465116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37453.0747698	1196.55254415	0.0	3620.43695966	21167.4087	3897.68373071	0.0	2503.95548128	7409.80955223	0.0
NODE_51639_length_2839_cov_3.984555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1127.99663413	45222.8692906	1197.13414013	1999.46106555	1207.46295233	16718.6230023	2924.5034805	0.0	3757.68341843	6353.99170379	0.0
NODE_51716_length_2836_cov_3.685365	21272.4535652	1099.4293541	1294.71525401	3118.42767182	3848.50771537	0.0	24758.4855762	9081.20614361	11744.1756495	5640.70659125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_52012_length_2823_cov_219.087428	95152.9264041	15398.6550197	73843.9474193	118581.819403	39793.3908094	52773.749073	342145.121579	201417.167846	161900.789332	196407.220828	93093.0618976	81463.2537668	120056.849883	45920.0722589	99262.6719178	40968.599922	88369.9969264	22561.5200314	29670.657267	77245.3943979
NODE_52210_length_2816_cov_246.333937	106452.929232	20352.9944568	103675.021859	154005.806011	71909.8214902	55805.0120947	415019.940266	231778.559801	194602.169964	260827.221147	95707.6382082	94670.9628514	128102.680499	38683.0810905	171807.929538	43907.0123819	100112.686923	30091.1024282	25439.0694453	62614.6997944
NODE_52657_length_2799_cov_187.260204	73945.1345209	15961.5159333	64849.6024812	99987.1010247	39841.145471	39241.2432709	308369.728511	200120.455295	146388.899386	158195.549524	93189.313845	61163.9199696	116186.476662	56864.5679513	127825.703532	34172.9435582	75674.4514843	31368.0882379	7424.78983416	45329.9655788
NODE_52872_length_2790_cov_230.629250	68958.9742696	15415.8539016	66175.361309	108372.36722	39859.2963561	43785.1374193	320878.8551	147119.004327	147755.72569	202345.324411	82867.4526729	56390.0308817	98199.7692659	45996.7141202	109452.175821	36138.7146023	76771.4404271	27614.8335759	27587.8404188	53350.910232
NODE_53239_length_2776_cov_119.222712	61508.3447237	13031.4568838	39324.6867843	62310.2522359	49542.6093715	32262.1428655	126536.647766	90581.1337896	90152.7492986	93398.3900684	31083.9561104	21318.3849471	123722.589629	24183.0196926	21621.7983813	40068.2702526	10769.3380499	22607.9755526	13801.8125166	90661.6069547
NODE_53419_length_2769_cov_6.831614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20061.1250921	0.0	2235.73052223	58653.2209076	0.0	2512.78385026	87082.6818539	1335.04534295
NODE_54006_length_2747_cov_3.480684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38918.4752142	1202.20498206	0.0	0.0	6713.63165206	2935.32118101	0.0	0.0	7440.70138921	0.0
NODE_54468_length_2731_cov_4.463378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63793.3202449	2406.25366277	0.0	2428.37108889	10077.5799816	1958.19078038	0.0	1258.5630822	8509.40983294	0.0
NODE_55345_length_2700_cov_33.351229	5035.69624367	1104.65148323	24765.2169063	20947.1040785	0.0	22733.9365361	7778.94289025	18278.6208749	17070.0720458	29513.4886935	1300.09224502	12049.4712234	126822.426994	1216.22757817	13455.5616081	6070.59322517	7495.43291496	3781.1602825	19171.7271001	2678.76096709
NODE_55403_length_2698_cov_225.379115	91910.1067774	13809.1516821	89946.2025001	130934.750005	40052.806365	39408.949676	308071.94604	159953.762464	177577.341134	192061.338532	87114.4404607	81944.4973084	126835.48592	55952.6477281	121396.317259	31519.8120485	82457.7619618	18907.586517	26629.722493	44203.8434628
NODE_55465_length_2697_cov_3.348221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33807.1921506	2410.25141911	0.0	0.0	23550.4569223	4902.57415746	0.0	3781.69773599	9587.11722818	0.0
NODE_55464_length_2697_cov_3.350492	1259.10049087	0.0	1303.63477266	0.0	0.0	1515.79442374	0.0	6093.77964334	2626.54703891	2270.5953717	3900.82974737	3615.37851468	6040.09765348	6082.14449861	1121.45072588	980.513773859	1070.93125239	3781.69773599	3195.70482681	1339.57403434
NODE_56071_length_2675_cov_2.979008	0.0	1105.67548647	1305.14591389	1048.90600284	0.0	3034.54689663	1557.43294774	3050.24077221	0.0	0.0	0.0	4825.80151921	0.0	1217.91664517	1122.58920388	0.0	3216.2656495	1261.89078892	2132.53648069	1341.01373472
NODE_56541_length_2660_cov_4.068330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35169.499309	3622.10277807	0.0	0.0	8987.02136917	4910.53307817	0.0	3788.42961172	7468.87967952	0.0
NODE_57298_length_2634_cov_224.314075	87840.8182336	21040.5929941	130123.396232	147044.627758	36868.9752878	41757.1415393	465941.25703	266624.345091	187433.65794	216539.498341	120816.346654	78183.5675434	127389.878118	67832.3747256	165376.86951	43610.9961067	82656.329526	23564.3872585	29999.9678063	67955.4750903
NODE_57785_length_2617_cov_6.387588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6065.8785768	0.0	0.0	36408.7197706	0.0	3796.52587946	48108.7562172	0.0
NODE_57979_length_2611_cov_3.859546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45700.5470627	0.0	0.0	0.0	2252.05010016	2175.06625269	0.0	1265.89203232	6416.29670088	0.0
NODE_58153_length_2605_cov_223.190196	68366.0953021	12225.1573653	91709.8199458	108690.037673	33995.5576622	21310.3072312	315113.883524	167916.34104	173567.464648	176547.353307	81652.1235536	59330.830235	112868.693856	52582.083139	118844.200705	21660.4512865	63479.0595253	17727.9107496	23665.5302726	32298.6770521
NODE_58374_length_2599_cov_6.946148	7590.92423534	2217.83987338	0.0	0.0	0.0	0.0	6258.45042897	71964.3995121	5289.96601774	21705.6529658	0.0	1216.72122508	0.0	0.0	4527.21186132	0.0	0.0	1280.60310747	0.0	2692.40111127
NODE_58392_length_2598_cov_228.016909	86034.8515804	11644.1212241	80618.667201	86419.4390752	51975.5815227	44157.4360234	321920.324512	179155.027874	178179.918789	173965.044412	92042.6639599	58141.7467812	89059.9585512	53827.3279183	149363.909191	45304.8174315	61753.9864351	19000.9927138	16050.5472592	56543.3626186
NODE_58680_length_2589_cov_225.352013	70884.8409142	17195.1153595	83924.8378178	101232.147467	44202.8719836	44176.410844	281404.971051	199157.642617	122804.416164	187199.404791	77124.2625918	55746.1636698	109356.024037	58752.3685397	111597.732891	48279.8681648	77531.3405329	17742.480611	20339.3754506	45794.8740746
NODE_58912_length_2583_cov_3.764636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31382.2600522	1212.26800337	0.0	4897.80175916	9020.70505092	1971.16638812	0.0	0.0	6424.80058626	0.0
NODE_59082_length_2577_cov_158.017446	32931.1926562	16648.4790354	102353.59965	132487.773001	31224.47551	42677.7378629	114188.300703	156364.047046	141505.083462	163331.843475	44471.9886282	103076.323044	52688.6447176	47770.9116605	247016.255028	41215.9222034	31247.8934713	24094.0949143	24658.4324647	72779.3644904
NODE_59522_length_2565_cov_4.418725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37955.6943604	1213.46135481	2027.87462774	1225.79173051	9028.90746662	0.0	0.0	3806.72612703	5358.64814835	0.0
NODE_59609_length_2562_cov_6.841643	6337.87742575	1110.57675949	9193.54936144	2112.69799591	3906.60855966	0.0	4695.94162447	9205.46774634	5289.54688311	5715.4632347	2618.04660068	2427.3231483	6084.67602692	4904.07068585	1128.78509585	2959.71335528	1078.38574465	5076.43864035	1071.88618126	0.0
NODE_59701_length_2559_cov_22.592652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1309.22993247	0.0	44628.6783997	0.0	2257.91903103	93737.8410948	0.0	5077.24544998	169382.726447	4047.21017569
NODE_59731_length_2558_cov_152.421095	0.0	555.379863346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1143.33741795	0.0	0.0	219098.883456	0.0	11290.1687584	665077.443817	0.0	36811.9788439	1118172.02789	26982.8617064
NODE_59758_length_2557_cov_230.911271	92557.3517321	19439.0796128	107727.28266	124690.167302	48196.2428807	59502.0227341	339752.71343	193368.369652	179893.365443	193234.497571	120461.74667	69197.8467483	99411.7187481	50282.2223469	150166.920184	40459.1890152	69035.4502781	20311.1338797	26803.6833647	41825.7054479
NODE_60076_length_2547_cov_230.266854	93971.5353004	15042.608587	63526.3740208	116203.770227	34966.6114452	53396.9038715	320778.103785	195617.481259	161435.235808	172467.275947	100681.794918	61722.2605909	114982.253504	45360.0163702	121992.917282	27133.9366868	77713.0608088	18122.0975697	23731.4760112	42007.1153753
NODE_60619_length_2531_cov_219.192246	63483.3239722	13344.0710478	64472.5783012	95267.4678649	22179.9050074	30553.3395804	232006.863528	144469.595734	140411.417183	153432.208029	78670.8466413	55925.3489123	89403.3895552	36851.6217349	109667.78166	25689.682428	62653.0650646	25424.3637261	22544.0402097	40534.2190293
NODE_60618_length_2531_cov_234.178110	92591.0989393	18666.0434356	89472.1514078	146315.764943	48353.1143089	44302.3417043	324496.085707	201476.694445	151662.010363	208509.319896	93093.8368456	89966.866207	135300.393202	61419.3714021	157065.496319	34071.4006071	73455.3167269	20339.4893879	35426.3507429	39816.7680733
NODE_60816_length_2526_cov_3.835694	2540.01748555	1668.36048128	1316.16180503	4235.53885501	3915.32861833	0.0	0.0	6149.38995499	2650.00823213	1145.33128803	1311.53355129	3648.34105112	4064.99372576	1228.77707686	12439.8143908	12848.0232442	1080.52772174	2543.12870576	13959.3302384	0.0
NODE_60889_length_2523_cov_21.567261	5080.86243994	2780.95386484	6581.99104102	10590.9974659	2610.71311713	10697.9856888	4704.65369376	6150.4424062	3975.67993875	5727.60757699	5246.98957155	15812.1838819	8131.43693442	25809.2074208	11310.7083688	3953.82777904	7564.95773393	3815.31410748	7517.69486956	10813.9349506
NODE_61173_length_2515_cov_4.256504	0.0	0.0	0.0	0.0	0.0	1528.90547099	0.0	0.0	2651.64326227	0.0	44618.8232092	2433.75927936	2033.83012355	3688.91036372	22104.0402368	1977.70460607	19461.5111751	6361.64709692	11818.2901199	1352.34708704
NODE_61231_length_2513_cov_5.275834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27561.6949843	2434.03745103	0.0	1229.79408627	20370.0534887	3955.80408659	0.0	0.0	15042.9861275	0.0
NODE_61241_length_2512_cov_230.678877	80071.5489323	19475.7759529	81670.9393864	81611.8103012	40494.2491772	45874.1588997	343623.068112	213862.875582	157799.464384	173079.568178	82689.6063343	62071.5525549	105778.185863	41815.6893165	102987.412631	34615.0191621	75696.489351	21633.1727176	22565.6232879	55455.6050187
NODE_61341_length_2509_cov_228.241646	58474.5538439	11130.4429204	75098.2694563	117672.383784	50954.1168933	35175.585462	348381.245352	201589.136956	139258.431063	167376.532848	80077.696754	59647.6977352	89520.7615718	56585.0690544	121114.442562	35609.3916101	85443.4230783	20364.0049146	34390.9543233	44642.5504925
NODE_61434_length_2506_cov_229.696042	90269.0814644	15584.6230351	61934.4562627	80585.0885862	32669.1561227	47417.866053	295068.876701	173920.066753	135302.615208	168551.293699	99785.3704232	64528.0923878	89536.9502425	35680.0873902	107548.740349	35614.7783503	59496.0685436	24186.2718372	18272.9891058	52768.3286402
