	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
Amino acid metabolism;Alanine,	7.16214102707	7.51058495602	7.36851231504	7.39881769377	7.2469716673	7.01938724982	6.64281735539	6.5907027596	7.01327951719	6.9291774789	6.55826843837	6.83523733604	6.2822258347	6.6517366892	6.72322967095	7.57104140012	7.31643913436	7.53092719858	7.3339299256	7.28281830557
Amino acid metabolism;Arginine	10.5037701531	10.0154364906	9.85533302865	9.82228605647	10.2690516081	11.010698125	9.18166486866	8.98700801465	9.70878456844	9.63113506844	8.96972274534	9.31965563144	8.96837449304	9.30063342438	9.39180146526	10.4991633584	10.3027052022	10.5760820473	10.2839514252	10.0685170403
Amino acid metabolism;Cysteine	7.61651710365	7.76374488678	7.54638020932	7.5888167166	7.56803932548	7.38592272966	7.01856639874	7.05509692068	7.55772286281	7.32328621831	7.33228176137	7.61543900274	7.23612983729	7.13436864078	7.44223921525	7.97484675835	7.63884003228	7.92748446537	7.98977888828	7.47469059001
Amino acid metabolism;Glycine,	9.77657321453	9.76843583364	9.70687782947	9.55715797998	9.60246353095	9.78191390628	8.67802011411	8.65489739943	9.34949362511	9.18251755045	9.18571629409	9.64054462605	8.85716757925	9.17051259138	9.12917018076	10.4674434407	10.281106404	10.1541618762	10.1091675789	9.80252710618
Amino acid metabolism;Histidine	4.56644164363	4.42777806414	4.24370167987	4.28384769563	4.44567638076	4.63169810094	3.95721555731	3.84698100636	4.25606366604	4.07793782747	3.9490521916	4.22778179809	3.90378470235	4.14936786842	4.12206819772	4.59385250508	4.66798692271	4.59477076853	4.43402934242	4.37893367163
Amino acid metabolism;Lysine	8.01173036965	8.01814605638	7.74630123687	7.69468973237	7.94825055346	7.68744306451	6.95002075366	7.08866263426	7.45217088149	7.33774814871	7.54822794067	7.86363548431	7.56653212437	7.54886768014	7.59983409536	7.859301897	7.67860858317	7.82143220977	7.84231401214	7.8791819691
Amino acid metabolism;Phenylalanine	4.29759900288	4.2160907122	4.25148075127	4.13113381468	4.17973012351	4.21277978958	3.31540000637	3.47567561767	3.87890124172	3.6755836439	3.41799864183	3.55149124297	3.28509193405	3.56684761889	3.55392104997	4.1760264617	4.24064116706	4.19392123792	4.16917179748	3.97234880497
Amino acid metabolism;Phenylalanine,	7.08281643054	7.17813305363	7.19643535258	7.22345327829	7.02056552461	6.82523795085	6.44411116226	6.48594995939	6.98324382059	6.84696428322	6.78267672894	6.94448894065	6.49914624139	6.68332500864	6.91621697368	7.52579319396	7.35664528003	7.43401093979	7.40050719936	7.18840974739
Amino acid metabolism;Tryptophan	3.86109795031	3.57378852613	3.59559185836	3.59250182123	3.68951271046	3.81174536762	3.51841828405	3.44889437826	3.6114844409	3.53099608922	3.49987894391	3.46175890799	3.43254363816	3.43512457796	3.54587029652	3.66945176213	3.64248992323	3.58259963914	3.59686633382	3.57075688648
Amino acid metabolism;Tyrosine	3.39617672399	3.43260373662	3.58596820205	3.42718884065	3.44663924329	3.63480224755	2.70920285138	2.71979448122	3.10424378048	3.00953730514	2.68356891597	2.84017077747	2.51375246718	2.93536024528	2.73585286088	3.35515095148	3.41912837664	3.27897826486	3.1872860462	3.24130749159
Amino acid metabolism;Valine,	13.3619877859	12.9356160733	12.2882613039	12.69098999	13.2462122178	13.8685920996	10.7192877454	11.0869244621	12.0218493523	11.6271970229	11.6747001291	11.9234651861	11.3135203667	11.7356438593	11.5099242871	12.4921932147	12.5589730568	12.4573433335	12.5987299182	12.4209842536
Biosynthesis of other secondary metabolites;Acarbose	1.54783785944	1.53754332634	1.70073510308	1.63596797427	1.56322794094	1.51596946877	1.30728157398	1.41433725374	1.484669445	1.4469856061	1.4243768904	1.42960541573	1.2699351108	1.36939695807	1.42778687545	1.63888121437	1.55896556453	1.67172724211	1.6018346322	1.62981549671
Biosynthesis of other secondary metabolites;Carbapenem	0.165063620514	0.169597296051	0.210613346086	0.252699351457	0.175695067268	0.108632652169	0.311866269512	0.303469595078	0.269305136856	0.274574281503	0.40419206138	0.3600948444	0.37585588721	0.355467043593	0.401313510628	0.270119839575	0.246178730773	0.267437836351	0.277854686183	0.269116437783
Biosynthesis of other secondary metabolites;Glucosinolate	0.326430153623	0.286625581765	0.239134572929	0.362234743394	0.322438035717	0.33461812463	0.296745974029	0.277395378134	0.275662696224	0.252960996425	0.247654829783	0.244209213489	0.236789442753	0.255563387003	0.249797789534	0.277762759976	0.258298342649	0.251188030128	0.268500770072	0.325333962461
Biosynthesis of other secondary metabolites;Isoquinoline	0.702773434725	0.741463050373	0.718096482023	0.682720552516	0.697679734401	0.707659762801	0.507875591502	0.54123690166	0.637825238058	0.580133110136	0.514574964754	0.553750051765	0.503082877656	0.5946236287	0.516482952971	0.783486563409	0.763678672067	0.761209644625	0.700351181928	0.691797528688
Biosynthesis of other secondary metabolites;Monobactam	2.09438793471	2.11684899516	2.10852547131	2.10202285418	2.11458727838	1.96703000554	2.04408809076	2.07947430129	2.08830917717	2.12347054484	2.259958938	2.32560655578	2.22476392962	2.11857305278	2.18479937517	2.12072339308	2.13378782391	2.15577661256	2.16014688167	2.16280370868
Biosynthesis of other secondary metabolites;Neomycin,	0.378150775415	0.36419502099	0.365763233425	0.382219037413	0.362188501632	0.324002180252	0.496481215864	0.425111401257	0.404183721741	0.43375482709	0.415165980225	0.401104708534	0.433132784107	0.390129246269	0.4503964908	0.375157807143	0.395700194545	0.366640042047	0.393988243028	0.384530459577
Biosynthesis of other secondary metabolites;Novobiocin	1.40236376798	1.48729819185	1.46702475573	1.45309029275	1.4154891434	1.36842165163	1.11586894149	1.19530063	1.32750982912	1.25258292104	1.31888289026	1.32505457302	1.20984464234	1.30435890825	1.26726469881	1.52814754989	1.4747711823	1.50085053681	1.47317166254	1.438099807
Biosynthesis of other secondary metabolites;Penicillin	0.349039523176	0.302301009034	0.30185136898	0.299004379559	0.354120344721	0.345911309168	0.313090927366	0.314648072176	0.349251236862	0.33001482361	0.242405860149	0.282459667313	0.259662862426	0.257564945195	0.29592483714	0.331717172928	0.344265815366	0.319334151102	0.347738642244	0.335115251195
Biosynthesis of other secondary metabolites;Phenazine	1.18699160005	1.23630968475	1.16075357751	1.17390014102	1.16498103979	1.16138387402	0.973842468482	1.0193407664	1.10719154556	1.08328619657	1.10173426676	1.06501811575	0.988626860571	1.05003190035	1.01899645181	1.22366372415	1.11531433479	1.21974697098	1.26414697614	1.19927024789
Biosynthesis of other secondary metabolites;Phenylpropanoid	0.730793780043	0.625198624216	0.602531020561	0.638403732878	0.670288053823	0.672922075872	0.632421807842	0.617020357021	0.650697299304	0.625720797965	0.925482188631	0.696162841316	0.795793424476	0.666468000736	0.777717816976	0.545992225442	0.53183716576	0.551036579881	0.609716317002	0.565865351966
Biosynthesis of other secondary metabolites;Prodigiosin	2.10909794286	1.92967399838	2.07708460961	1.97519246767	2.07449495084	2.35722022173	1.86268937498	1.87239978695	1.89847590233	1.91581451822	1.62143452062	1.77629474036	1.78584503863	1.80245732654	1.79176762647	1.83988358098	1.82010132296	1.9550058435	1.85518246037	1.94740255616
Biosynthesis of other secondary metabolites;Streptomycin	3.40259255377	3.28440894955	3.43666686474	3.3822363606	3.38838261817	3.1491017291	3.12176680038	3.13512368881	3.23585620948	3.20393993837	3.12839792424	3.10618320609	2.96245218515	3.04556016267	3.1373875165	3.34868963813	3.22435580584	3.31160546684	3.25186673306	3.30630705828
Biosynthesis of other secondary metabolites;Tropane,	1.06175121907	1.11930067069	1.11733081446	1.07708864406	1.05535287781	1.0628592283	0.861609715903	0.889393565851	1.00977440537	0.936537992258	0.929574189909	0.99063937713	0.862262654259	0.984851491142	0.94533759337	1.1890287753	1.14468446542	1.1593185674	1.13970756236	1.06864932651
Carbohydrate metabolism;Amino	7.03523395745	7.23717789518	7.64471845385	7.56310821986	7.08209103288	6.34424528344	7.57979841018	7.60789553316	7.37299170678	7.450795689	7.50778136472	7.68523836758	7.54688382569	7.39783159297	7.90002692965	7.29606752524	7.30717330824	7.48288856153	7.44840759378	7.7624892449
Carbohydrate metabolism;Ascorbate	2.38143191481	2.27732026448	2.29577481139	2.28695841817	2.38143673479	2.78372081186	2.08919154843	2.11458618349	2.26130167707	2.25958118911	2.02550905859	2.11339851164	2.106429936	2.21375513824	2.14233819271	2.33483611715	2.40044866949	2.33337170739	2.28194156993	2.3504125523
Carbohydrate metabolism;Butanoate	9.040684808	9.25914344329	9.31214853688	9.18788187678	9.1414398156	8.93596806606	7.33803879605	7.9089405145	8.4467528054	8.18276164179	8.01247497559	8.40942966839	7.83337724835	8.31250618678	8.0850912758	9.31140320421	9.36458207769	9.22680099161	9.00977345118	8.98685635011
Carbohydrate metabolism;C5-Branched	3.36070726134	3.16896558315	3.00968693171	3.403548203	3.37899044647	3.50017615673	3.01997358089	2.92986909097	3.02594074547	2.95378855469	2.89697259016	3.04275360135	2.87036949369	2.90816455232	2.93760960884	3.17359487543	3.10636499412	2.99812674025	3.01627541764	3.23793421802
Carbohydrate metabolism;Citrate	8.12068364568	8.54618462788	8.3941411155	8.28679485541	8.03570214258	7.95936996198	7.13779293809	7.76608733965	7.9441152178	7.62707842855	8.44664264489	8.64729650982	8.0390904183	8.35803396482	8.19624968371	8.92246789012	8.61680236506	8.88465087078	8.83693937301	8.55246566484
Carbohydrate metabolism;Fructose	2.85367334259	2.8083216707	3.07097247007	3.07936403713	2.86703443522	2.92043192042	3.03695628943	2.99096153722	2.98527227959	3.01853666223	3.39852984213	3.56829161844	3.58753577201	3.21519107416	3.53874433639	3.18698418469	3.03017660763	3.42502775328	3.21850341247	3.32880297532
Carbohydrate metabolism;Galactose	4.08002218083	4.22216093995	4.24282469696	4.20708389658	4.21768077299	3.71903238281	4.03334692367	4.14269312473	4.13490974648	4.11032071199	4.48654921549	4.41482885229	4.34883535678	4.20184775831	4.4811499957	4.40345612533	4.46273770737	4.37614798729	4.46706887492	4.44865029277
Carbohydrate metabolism;Glycolysis	12.9120988783	12.8253673579	12.6954808986	12.4683629631	12.5891807414	13.288967232	10.9489108858	11.1196860025	11.8903306482	11.8117831064	11.1676379876	11.729391426	11.0162834694	11.6163977064	11.4104620194	13.1301845785	12.8146972977	12.8521720392	12.5628026108	12.4539798612
Carbohydrate metabolism;Glyoxylate	10.2966934561	9.94217454618	9.67965826817	9.57293174987	10.0646997098	10.5769262232	8.41897514458	8.49777640393	9.36094931401	9.10865337418	8.43674467204	8.88768259666	8.01452445376	8.72041648547	8.41519032945	10.3357770625	9.97943040053	9.94914925515	9.94407819526	9.59287131402
Carbohydrate metabolism;Inositol	1.30939813986	1.36561207319	1.34917675999	1.31290104586	1.34646458246	1.30527056364	1.18196515129	1.19460630423	1.2225805806	1.22051384751	1.1361712778	1.26736398766	1.17549326145	1.21692828799	1.17346046787	1.3537967641	1.30631757066	1.30856266671	1.20770862695	1.18307324099
Carbohydrate metabolism;Pentose	8.46144509394	8.36169268185	8.45651901825	8.44911559202	8.48909598298	8.20308994971	8.05642419453	8.242974625	8.29173396959	8.28516439656	9.3508977422	9.39642800908	9.41651631487	8.96349456994	9.11415131759	9.02580693085	8.64853216465	9.12409803437	8.95144965923	9.0690808781
Carbohydrate metabolism;Propanoate	9.51201731212	9.24472502105	9.01684429132	8.75217067093	9.31007702745	9.68816769065	7.47055365542	7.85491194036	8.45632688396	8.26986373284	7.73951375151	7.84235991564	7.51061110427	7.82257723044	7.6440084743	8.59549310675	8.64181753258	8.58954839759	8.56172614055	8.33660454325
Carbohydrate metabolism;Pyruvate	12.6430319414	12.6610560036	12.3864280897	12.1749819319	12.3725768612	12.638241899	10.71162886	11.046418551	11.7543397786	11.5759974159	11.4187095884	11.7942160307	11.0938215268	11.5112549053	11.51405014	12.7585080506	12.6441028931	12.7229269834	12.5921728065	12.3097239725
Carbohydrate metabolism;Starch	5.03631260766	5.15053180487	5.59927775423	5.59720973852	5.1226995679	4.70957823216	5.45417271751	5.34389791323	5.30450663841	5.3926161755	6.79135505363	6.13945830379	6.57121260237	5.6645689417	6.41174606735	5.16694066347	4.98042405425	5.13409697212	5.51637090313	5.53552654319
Cell growth and death;Apoptosis	0.340430136756	0.33156907323	0.295137566273	0.302161732723	0.325830636608	0.342480806619	0.305639510571	0.289130983488	0.317147162059	0.331452414636	0.203807293841	0.220578366621	0.231217366323	0.26670777236	0.228209778384	0.298748776736	0.293016597101	0.263774703838	0.246139179315	0.292680027868
Cell growth and death;Cell	1.58928748388	1.62656278039	1.68465332361	1.75138833924	1.55934476232	1.38236685277	2.06070965767	2.0409481057	1.86716833891	1.94070483846	2.42443082851	2.39614361613	2.62630118485	2.40194772592	2.27659509894	1.80917092435	1.7221404003	1.94006084877	1.92346067987	1.92613149637
Cell growth and death;Ferroptosis	1.52597878688	1.6109635867	1.7196863238	1.64851338013	1.52160284584	1.46043712342	1.08563886023	1.24890557851	1.41076909926	1.33623676937	1.31911847101	1.31586818472	1.18490501623	1.34199608148	1.30430230561	1.45327631701	1.62438073418	1.43086726534	1.54587764476	1.50459178754
Cell growth and death;Necroptosis	0.602058811185	0.562980312935	0.600476142712	0.617282437767	0.544011887532	0.569867322932	0.596638644519	0.587665914175	0.593715325683	0.587602335642	0.584132130087	0.645197365962	0.512296788958	0.665269510993	0.570905957048	0.701501004992	0.682557343948	0.666592284964	0.663502028811	0.652045492899
Cell motility;Bacterial	1.40192363817	1.7069893501	1.34123635971	1.40767584206	1.52881040377	1.24175223586	1.43609261565	1.50819368759	1.45485430862	1.49508729864	1.31958675349	1.47583082759	1.26798696136	1.3291011204	1.56064264008	1.88104644135	1.9057485425	1.70922071378	1.40524833161	1.6214102728
Cellular community - eukaryotes;Tight	0.281331848588	0.32300675598	0.259753948682	0.262612326863	0.293175117522	0.336200787576	0.210422566937	0.232937503926	0.27798545903	0.259437095909	0.178416679179	0.19235705551	0.181286069366	0.208354592589	0.184538212303	0.321453091571	0.253935679903	0.299458057088	0.235460486112	0.268747019272
Cellular community - prokaryotes;Biofilm	3.3349354238	2.87204794543	3.36618899263	3.41373644303	3.08957235402	2.68413685308	3.70552036844	3.50537424128	3.44564623853	3.46016640191	3.1415465018	3.21133596459	3.25329505167	3.39601864394	3.41390421034	3.08601719182	2.97910373715	3.21451085713	3.21835203072	3.13447946672
Cellular community - prokaryotes;Quorum	21.903317627	23.0477930562	24.0171781246	23.1423101841	22.6211430334	21.8208739524	18.1734496578	19.3339095014	20.7045896637	19.9270294047	17.0330833927	17.7290895763	16.1919096983	18.6840382535	17.2974594841	22.1228637782	21.9410691349	22.716943712	22.3841657231	22.4358898379
Energy metabolism;Carbon	14.8698043253	14.9914913077	14.5718072376	14.5729847625	14.6918077476	14.9310537037	12.8801376896	13.2407904078	13.8516134524	13.7797400059	13.7767676328	14.0083976154	13.5031260946	13.4336935868	13.6611656093	14.5093671119	14.1739220265	14.3831120017	14.3280094812	13.937464084
Energy metabolism;Methane	10.0065174856	9.67431150996	9.30910595988	9.23860338593	9.69486193962	10.3686227723	8.31683320556	8.2626602637	9.00410624489	8.98047539574	8.29734034089	8.7431793988	8.12975032942	8.52117613278	8.39413626662	9.82921354871	9.57040866442	9.56526728126	9.35624817915	9.09874225598
Energy metabolism;Nitrogen	1.79816610547	1.61270328102	1.69370081096	1.68195362667	1.6918585672	1.79265685695	1.61370907935	1.4609450928	1.60490456366	1.56636529344	1.24053825399	1.43091305918	1.17433274145	1.44353758384	1.3841295495	1.79477410207	1.88028883608	1.64468754346	1.62668108112	1.61090656728
Energy metabolism;Oxidative	8.40928031687	8.63667164003	8.1639179003	8.21284159452	8.5058929643	7.89932317919	8.13800976829	8.08680253688	8.37611275945	8.12371127202	7.77541795724	7.72418671372	7.86429623589	7.80935862198	7.7030437727	7.84923192917	7.96149794483	8.02729905787	7.84787570788	7.80811709837
Energy metabolism;Photosynthesis	1.51510015295	0.797357612837	1.51367152181	1.80755254186	1.07857391055	0.880924228359	4.22109984116	2.93621078891	2.43574494119	2.84386055811	2.85089963932	2.08918090035	2.63263819318	2.06666410339	2.69421034703	1.4976133573	1.53163927605	1.09240241546	1.82568215337	1.40650690826
Energy metabolism;Sulfur	2.10702401544	2.10396918378	2.11347289882	2.12773801022	2.10149775332	1.91426680635	2.14355408159	2.08033764327	2.21013173104	2.11237409976	2.10829029527	2.2360597311	2.13774662876	2.25605478271	2.27230249034	2.30753029081	2.33826875633	2.28130113754	2.35212446948	2.1884278063
Folding, sorting and degradation;Proteasome	1.7541263401	1.86365844849	1.56708398403	1.57052777496	1.78823605983	1.89143137288	1.22605805366	1.26373944617	1.53296968667	1.40564148725	1.08868370383	1.24131474406	1.09171793594	1.39381933808	1.10574093074	1.64493215493	1.66048402904	1.7207657917	1.48353346168	1.52750888862
Folding, sorting and degradation;Protein	6.834048805	7.27481346176	6.74223413039	6.8800377324	6.92464418113	6.53528867969	5.9746499267	6.15406278794	6.5619077124	6.35489344886	6.18720184863	6.38202814008	6.08797211325	6.45358906569	6.16013311543	7.17216843653	6.88380662802	7.16482920314	7.1280340396	6.80875480552
Folding, sorting and degradation;RNA	2.59378220676	2.61423098239	2.59646260919	2.65192236753	2.58001976179	2.21644539766	3.08473866438	3.03815027258	2.83545836471	2.89877785566	3.56913500618	3.53429123628	3.64682808313	3.32995602778	3.4712724156	2.74803675448	2.65507910958	2.92972187397	2.86482839579	2.83001333114
Folding, sorting and degradation;Sulfur	2.72239009529	2.72473350482	2.77713354143	2.80480103156	2.69521564045	2.63825397818	2.36652376018	2.46006895492	2.65534913154	2.59855946514	2.56528032109	2.79772391859	2.536558804	2.66546126141	2.67439616964	3.20192305346	3.02454434027	3.07438485883	3.03486961214	2.78782205132
Global and overview maps;2-Oxocarboxylic	9.96053380213	9.54281495893	9.0850421281	9.40665800256	9.82235618545	10.0400222831	8.34228187272	8.29562138737	8.9052023023	8.72894103685	8.72603769948	9.04172317399	8.48734575062	8.69623600359	8.73513625725	9.45357198503	9.25589390086	9.36505196095	9.48187716411	9.35145577247
Global and overview maps;Biosynthesis	163.398362789	162.141075979	160.974207731	161.329690355	161.613527251	159.304921463	148.638534412	148.512859642	156.951709911	155.174602797	156.543407866	160.098941183	153.376168822	153.557910115	156.967136602	164.619852522	160.835573261	163.656355374	164.491249118	160.076114803
Global and overview maps;Carbon	31.5054481461	31.3078444105	31.1579344005	30.9006074057	30.9867712399	31.6121074356	27.4103564083	28.2944517025	29.7296215957	29.2931843701	29.3915339972	30.2592426054	28.5998015692	29.4322783138	29.0489974658	32.2606401591	31.7837362328	31.9204039631	31.7893076703	30.9975579023
Global and overview maps;Degradation	2.36936919964	2.37274854633	2.46737606959	2.38652260248	2.41199123381	2.79844596755	1.85225464854	1.92062245646	2.10790182928	2.1378934026	1.71578620148	1.95365905899	1.64326481065	1.95986542248	1.82978756248	2.30547957205	2.25776406891	2.35598009403	2.24505311383	2.15803110872
Global and overview maps;Fatty	7.09938048547	6.80647401893	7.14578648848	6.91225481824	6.96864519013	7.0512262472	6.07744325377	6.34236317861	6.62170284455	6.51838279238	6.27856739568	6.32508846438	6.28331733403	6.35550642203	6.28867549634	6.36839116938	6.57279399619	6.62519833224	6.67548801329	6.64100549324
Global and overview maps;Metabolic	150.249358719	150.417811505	150.28558195	151.130234516	149.018938514	147.543362974	142.579757613	141.386686239	147.508563445	146.611856268	148.427761274	149.844743728	145.021692157	144.014440728	148.017810841	153.453296997	150.380338804	152.562749297	152.886202689	149.937179729
Global and overview maps;Microbial	52.4553493708	52.0075773615	51.5126112949	51.0343264559	51.6461542679	53.0132883147	46.2249009182	46.5850150349	49.5968716494	49.042939756	46.9481911821	49.0631555331	46.2542584026	47.8506789132	47.4743054037	53.0838649108	52.5267439277	52.3936340435	52.0767368761	50.9960477706
Glycan biosynthesis and metabolism;Glycosaminoglycan	0.264918058875	0.306288332624	0.291042794217	0.305556766997	0.273939009409	0.197172930317	0.35946857356	0.41524098187	0.349675822935	0.36868341626	0.440673765618	0.416244275519	0.526118764111	0.393663732527	0.386198495559	0.249470636828	0.32110095431	0.292279784054	0.263252787329	0.385027927683
Glycan biosynthesis and metabolism;Glycosphingolipid	0.220901790845	0.313033256923	0.298982058654	0.310964473363	0.272431277707	0.238253825885	0.247000319025	0.312394141497	0.240098781533	0.255858522881	0.51458435874	0.473873964314	0.550537868509	0.440190874197	0.487888423353	0.276316554101	0.28632163389	0.324843186317	0.309349437781	0.413882587476
Glycan biosynthesis and metabolism;Lipopolysaccharide	0.206251468508	0.133543344163	0.216176001444	0.244615785173	0.148000986532	0.0982923463258	0.445960855228	0.398463680543	0.304832080943	0.327259578013	0.41323979119	0.466005857276	0.436442487798	0.51470416256	0.47208882629	0.286009371568	0.239880178413	0.352464133546	0.29835346622	0.335090728763
Glycan biosynthesis and metabolism;N-Glycan	0.99744984875	1.0674745733	1.00932285136	1.00526146238	0.98458700022	0.900078269631	0.989077677536	0.99377032586	1.02759503387	0.981549940698	0.944057890412	0.906278534862	0.92134807175	0.951439739558	0.949373496749	1.04219843416	0.989891411467	1.00395429035	1.01794936695	0.946206355847
Glycan biosynthesis and metabolism;Other	0.506676446372	0.571775585868	0.639385744651	0.585586058425	0.583399209675	0.443522927173	0.508953416409	0.599457432572	0.547362325255	0.55204491796	0.88095960277	0.762309905447	0.904406936863	0.735557718446	0.757635064074	0.519812834348	0.56320415638	0.610657104709	0.648829510282	0.72792636253
Glycan biosynthesis and metabolism;Peptidoglycan	1.34861191277	1.34523505458	1.63656996302	1.73411349879	1.33240508039	0.841826859161	2.32741313922	2.26836210524	1.82350460843	1.9858788166	3.30766953198	2.92236623757	3.27353636953	2.48212613017	2.86800345878	1.52265891312	1.49942544907	1.6880224386	1.82122956027	1.91246138394
