Eigvals	55
0.166648862829	0.0288427618331	0.0107839840218	0.00863028287688	0.00561126917194	0.00459806504962	0.00375434620499	0.00299391094628	0.00221167107099	0.00203193345647	0.00187834468596	0.00181517318817	0.00164180373639	0.00149318863651	0.00135535820776	0.00122823451954	0.00111372567809	0.000955128051622	0.000891347225915	0.000809650853829	0.000661610865734	0.000654417744254	0.000607477931063	0.000576158561636	0.000489293802691	0.000416167358358	0.000395986283197	0.000363220046142	0.000286545100577	0.000244661291616	0.00018537088412	0.000173783761258	0.000146550281301	0.000106979719979	9.42021070032e-05	6.30358428584e-05	2.26611111395e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	55
0.654148907877	0.113216861087	0.0423305100956	0.033876559508	0.0220259864863	0.0180488434154	0.0147369830678	0.0117520368428	0.00868150067818	0.00797597432626	0.00737309036545	0.00712512247902	0.00644459315756	0.00586123240954	0.00532020486869	0.00482120463311	0.00437172161652	0.00374917632946	0.0034988166404	0.00317813282853	0.00259702957411	0.00256879432257	0.00238454087485	0.00226160255437	0.0019206312076	0.00163358704249	0.00155437001063	0.00142575228219	0.00112477913991	0.000960372090115	0.000727638696964	0.000682155615729	0.000575255689324	0.000419928860008	0.000369772732737	0.000247435398375	8.89519487354e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	55	55
SG1-TOP-2017-02mt-9am-DNA-10	0.0359338196527	0.0238631956278	-0.00527456236587	0.00746683210554	0.0139776214245	-0.00193109757364	0.00811795086418	-0.00211446617581	0.00603244495977	-0.000902016030846	0.00338744250344	-0.00160569840165	-0.00285405857467	0.00583857307921	-0.00369667240261	-0.0033249563361	0.0002144119085	0.00586828270672	-0.000812987768787	-0.00249956596912	-0.00611782365251	-0.00281848825066	0.00442486943114	0.00653466938736	0.00115937810813	0.00160271520955	-0.00765633169043	-0.00130344568375	-0.0013105081344	-0.00288712453691	-0.00169724558149	-0.0010919671571	0.00209234505965	0.00140831604223	0.000229610233544	0.000949872638192	7.43584306571e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-TOP-2017-02mt-9am-DNA-3	0.0130236033663	0.0196079001153	0.0143611526223	0.0196268947668	-0.0123002700091	-0.0033641339313	0.00209064156461	-0.00356466099938	-0.00419982823819	-0.00492199163459	0.00131965225711	0.00515770924212	0.00410002353323	-0.000315579195512	-0.00533171494668	-0.00355295791155	-0.00165978837867	0.00417439551989	-0.00740773593803	-0.00338809272331	0.0038910478881	-0.00459055524807	-0.00191977859499	-0.001152181589	0.00271618423453	0.00320795129065	-0.00329486280945	-0.00113574429765	-0.00164239743977	-0.00296571377794	-0.00287328577913	-0.000723004167034	0.000334706648619	-0.000473643502625	0.000305991020423	-0.000281598473856	0.000155504302021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-TOP-2016-02mt-9b	-0.0902838129611	0.00613266751742	-0.00170433614959	0.012917897381	-0.000317798098134	-0.0148503350239	-0.000234703292282	-0.0101665778498	-0.00511688466502	-0.00625871957863	0.000764014970569	-0.00991022478101	0.00112442453399	-0.00279986466592	0.00720551889687	-0.00253184792737	-0.000956887566422	0.000128552058324	-0.00692914225887	-4.71658225918e-05	0.000319449375224	0.00350814077024	0.00481898231262	0.00454566407863	-0.00215746054817	0.00385994287979	0.00119640088802	-0.00198581719694	0.00364025592318	0.00199604528614	-0.00152826882037	-0.00246445857862	0.000689382201207	7.62269828457e-05	0.000948975351945	-0.000752137407035	7.87957660149e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-TOP-2017-02mt-9am-DNA-6	0.037346293846	0.0318874107508	-0.00434376656667	-0.00153645181451	0.00243930195118	-0.00354155308715	-0.00401124726216	-0.00257852478212	0.000904201399338	0.000381140276451	-0.00310491541578	0.000739235433486	-0.00397872565239	4.93421211914e-05	0.00466246476434	-0.00375498651687	-0.00420889604576	0.00638066000674	-0.00165703053651	0.000309983931434	0.00635887416557	0.00468617779835	-0.0017808830283	-0.00281120213139	0.000342252682387	0.00261930234589	-0.00264104456134	0.00773888511173	-0.00193865294544	0.000178805330932	-0.000870174432636	0.00189352953471	0.00134938259736	-0.00157076535479	0.00192191443547	-0.00158304632185	-7.27488018356e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-TOP-2017-02mt-9am-DNA-9	0.0179334897015	0.0272896511949	0.0165305450085	0.00637241191594	-0.00229267358595	-0.000479073508384	-0.00341117136085	0.00405094410523	-0.00456076019535	-0.00200201679363	0.00642853381211	0.00606555870114	0.00414268121695	-0.00264526689423	-0.00182414051647	-0.000128301562936	0.00431241549271	-0.00028282621087	0.00700091724335	-0.00267337534201	0.00376352981304	-0.000631237237539	0.00497415723278	-0.00169824948562	-0.00536238447072	-0.00549757657543	0.000340200721136	0.00526228122581	0.00429869781152	-0.000875670234798	0.000952653911015	-0.00344863708636	0.00330512488503	-0.000860811353962	-0.00174134365769	-0.000189539736092	0.000176845061288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-TOP-2014-09-5	0.0207713836921	-0.0116766696407	0.027643669324	-0.0251406244651	-0.00507638437147	0.00339567407218	0.00292806969487	0.00461723529836	-0.00138567131837	0.00170539840715	0.00326604448809	-0.011241901137	0.00160968763401	0.00875246477744	0.00283651313168	-0.00104306292735	-0.00292305871141	0.00523283592554	0.00569613154136	-0.00185132285801	0.000130531026606	-0.00047968612883	-0.00510142026803	0.0020475487659	0.00220140425269	-0.00619679840732	-0.00192235199266	-0.00228574553213	0.00376325601502	-0.00205100006985	-0.00314299994715	0.00279537827543	0.000530812980261	0.00032399513507	-0.000354152171398	-0.000798264167529	5.72931565231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-TOP-2014-09-7	0.0479851929521	-0.00527011507098	0.0155862665749	-0.0181174735608	0.00416536918057	-0.00292027467749	-0.00983348457714	-0.0017913766882	0.00475430254983	0.00722009984919	0.0043039743426	-0.00229313402207	0.00336375807204	-0.00517219246043	0.00757314812488	-0.00263511778073	0.000510234949256	-0.002771111038	-0.000924451225439	0.00654640798361	-0.00081205521868	-0.00387274849175	0.00579764745653	-0.00388372972255	0.000279492907096	0.0022538983087	-0.00263343430501	-9.34812257509e-05	0.00101325200111	-0.00300242831343	0.00147378893508	0.00450461386283	-0.00237025184712	0.000163544334169	-0.000130944553356	0.000499095949655	0.000103142301434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-TOP-2017-02mt-9am-DNA-1	0.0392886343633	0.0368375842943	-0.0050453368866	0.00135627081725	0.00553462547529	-0.00115261724319	-0.00879581252181	-0.00713858696019	0.00262139831644	-0.00341434059302	-0.00310227836504	-0.00732716912978	-0.00496221275458	0.00389150184368	0.00020800817826	0.00120882310972	-0.000152399258225	0.00830258079154	-0.00458952561698	0.000205111599571	-0.00114761754638	-0.00369922626331	0.0046092258768	0.000747589668719	-0.0033296718024	-0.00407064936878	0.00355447568493	-0.0022035646944	0.000469166338038	0.0016613420202	0.00233299598963	0.000303053146694	-0.000444790361891	-0.00289204021819	-0.00132946538114	0.000442942449088	7.8506285799e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-TOP-2017-02mt-9am-DNA-12	0.0190719610839	0.0279817266709	0.0179116899427	0.00759560363889	0.00543014649703	0.00393648637148	0.00124052731431	0.00634460938675	0.00228574814009	-0.00342778601127	-0.00011734491849	0.0046089410637	-0.00289104114253	-0.000622184294812	0.00876054799709	0.00954591908027	-0.00225450463347	0.00791589809912	0.00364872391192	-0.00654714385614	0.0033978903982	0.00189749618294	0.000343146098365	-0.00175862712741	-0.00552405785973	-0.000574257376982	0.00159565614209	-0.00463249257709	-0.00317676903369	0.000959908153597	-0.0013445216218	-0.00114139031787	-0.00254937600189	0.00246559895958	0.000269169704521	-0.00116565249911	-0.000293345701994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SG1-TOP-2016-02mt-17b	-0.0857797091145	-0.00922108508289	0.000353967840456	0.00809871512971	0.010184569236	-0.00466518522676	-0.00607300710853	0.00785140902379	0.00341727928095	0.0176719323449	-0.0071309427171	-0.000517294561992	0.00781392372963	0.0142155279703	0.00214142295295	-0.00412479393848	-0.00285175506554	0.00295682121053	0.000759531815514	-0.00155106567801	0.00120468664394	0.00488731753757	-0.00174361492037	-0.00346618043073	-0.00256020073821	0.00316492566671	-0.000953237268599	-0.000316793853104	-0.000658562572794	-0.00256893523873	-0.00019255183629	-0.000812565161538	-0.000757926030388	-0.00081220845997	0.000522890229478	0.000912227877324	-1.17120433356e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
