#abundance	rearangement
0.156209359931	0.344688619282
6.07794666023	0.314743065766
0.0109385607653	0.245632946355
0.0955065395994	0.601187092102
3.7049978138	0.333509497987
0.0	0
5.50795606127	0.456936328868
4.48569659941	0.388939892995
3.88158456485	0.44999780772
0.21828941749	0.345594467421
0.0194923272464	0.846662992702
0.0334961871802	0.943814951332
1.2405285568	0.206724730273
1.23874976529	0.451051302318
0.161430659364	0.363770827822
0.636092649253	0.593462445653
0.38390337615	0.399620716068
0.000702417499894	1.0
0.155185232563	0.346459316943
0.00472350188673	1.0
0.0274559142836	0.176926233446
5.44345418154	0.434008384188
0.0291173930134	1.0
3.86044196829	0.432184282518
0.435715201152	0.399446724842
0.108885103627	0.478144049566
1.26537666878	0.416668886679
2.89514170121	0.500082498591
5.37795396382	0.28582615479
14.446955275	0.384886735261
5.37789547268	0.471877070804
0.448128113159	0.549611673295
7.58823910157	0.413580142468
0.0125728148736	0.779300039181
0.916776697679	0.667835658611
0.154291251894	0.350284588436
0.246472088215	0.320837389154
0.0391618390417	0.712527750027
0.171296066403	0.344024924146
0.159090834981	0.344122215441
0.268288813622	0.395600815717
0.0288389044855	1.0
0.172861735642	0.350325937847
0.839067028893	0.319723360728
1.88839593488	0.580574929448
0.129104082219	0.518570785879
0.0528542024303	0.594898253562
0.22442249734	0.47916337202
1.6344681596	0.450665655999
0.0357146325372	0.412962492418
3.83861557138	0.225705679574
0.67656074979	0.567931845025
0.0261576785208	1.0
5.95280346055	0.533653599423
0.155092638193	0.329578970399
7.13531013812	0.402303034209
0.890600356662	0.447541763602
0.0328518583406	0.775979685799
0.112574725377	0.722438681483
0.0563109264436	0.708688556665
0.713130155913	0.592918474573
0.0107484799957	0.356922536494
0.00529633303148	0.353444791835
0.171447258976	0.355662227573
0.0281708457774	0.425796960618
0.310753597174	0.571991548216
3.6973472874	0.481866976642
0.221202599008	0.435502717551
0.663261899847	0.4450742335
0.0	0
0.34356086606	0.427148671956
0.0247505387376	0.149048400135
0.941149053663	0.748487326119
1.37257253054	0.296311582422
2.15487746909	0.602137280177
0.0815723131175	0.943809540068
0.28445946867	0.757736305993
2.57132311804	0.508358695678
0.0260918620934	0.437714213628
0.149790686978	0.375485464722
3.19092141581	0.600413915242
0.12341996325	0.550172397012
0.611474234381	0.471532870802
4.40558637377	0.453945362765
4.01529030115	0.494431747882
0.0749357359097	0.471997227028
0.0316145517939	0.911912723236
2.50862336096	0.362014917119
8.74567896191	0.450755329595
0.0322629958631	0.866985212422
3.40968330179	0.406734702493
1.40405079803	0.245942469546
9.22017306379	0.489294903951
0.0908728661567	0.0682442433817
5.79599200783	0.411592918962
0.705113245002	0.3788055133
0.0267891284489	0.707377860042
0.0260900095476	0.122351288234
0.0118426740327	0.108619271715
4.58968112638	0.439804765535
1.12133661113	0.487449146466
0.859406084493	0.276849430496
5.20980023457	0.468622943699
2.36423766797	0.248370986954
0.0301330682499	0.9259983295
0.81567110403	0.383439611195
0.00865896463275	0.30566765224
0.379986848072	0.659798301104
0.345305610033	0.312134667445
0.0756874706755	0.451764874456
0.954075781262	0.26925535687
0.165141188713	0.344653859841
0.186621361	0.448492020077
0.151928273712	0.341294669359
0.221488033871	0.47941240588
0.157942922977	0.359000993723
0.151928273712	0.341294669359
0.0152894733437	0.8904158978
0.0125832523437	0.145714840401
2.33623923261	0.411580457228
1.48147925049	0.169246775443
2.97972708202	0.486255200094
2.47302766367	0.390971577269
6.91660226506	0.525093088622
0.250165718486	0.39565510312
0.0311982031009	0.452468112092
16.2978830392	0.457017782079
0.210673444101	0.417175765284
5.74096213617	0.413779296301
2.81916171325	0.298480295589
0.102742019188	0.636296321414
0.254364680932	0.398265738636
0.0195914239219	0.935395803857
3.20737472081	0.511355858172
4.87981035108	0.454625580744
0.0262217007103	0.124994676495
3.73712555548	0.5367607342
4.60473822696	0.427448294782
0.725088687925	0.353378553614
0.0243261872504	0.317087668807
4.64065965035	0.438417104296
0.756285501583	0.482992215997
15.1216908826	0.370343930219
2.45847639622	0.313862767151
1.79769346755	0.266792893015
1.17304054678	0.307349385192
0.023539900013	0.788003525366
0.0124080348359	0.112247559629
0.104837375058	0.348425034275
0.0215989143474	0.111842001653
0.30206084429	0.303306295336
1.03726443367	0.47153054154
0.05011070486	0.450005788652
0.239071025368	0.560653798521
1.26010908898	0.220981043085
1.31206077506	0.278689867183
0.0679495228102	0.770599845845
0.0503843909411	0.617913778286
0.727991209769	0.364965478898
0.00852219437023	0.445272123517
0.0338274556723	0.806406016106
1.405524285	0.251711015678
0.112260134938	0.283537748087
0.481964671295	0.297968759778
0.0157653504773	0.174112671711
4.61960783783	0.412501463483
0.0566821418431	0.4474158702
1.38340403497	0.159710675654
6.32947915554	0.436056440947
4.17650921651	0.479005373197
0.0526731799744	0.828584933723
0.0601315622364	0.549563997498
4.69521110579	0.427730475527
0.364340702959	0.280758693393
0.628254113733	0.836949030135
1.28928708802	0.339258661776
9.15912890887	0.450293412301
2.70885799025	0.320443732043
5.23939143163	0.538313194274
0.761541317259	0.341968717823
4.50307142722	0.348214679769
0.00898237188	0.351519906072
0.0684492398631	0.436509982307
0.0345091815066	0.047654786877
0.440746230634	0.555804559046
3.65604612457	0.442875509183
0.882271224208	0.407691172916
0.791753539418	0.522383826268
4.59133703476	0.502703277866
0.941632731678	0.372272464494
3.27885030101	0.511018592763
7.69993878845	0.427341380706
0.253318300322	0.526672938736
3.43481981597	0.536668479116
0.0279649190603	0.11333126719
0.0904247283709	0.216589523724
1.66980881868	0.536045156629
0.869119737988	0.418893048603
7.78115842084	0.632076305604
0.0422152046231	0.468302807662
0.128878328951	0.636946624685
0.0310745266183	0.434461033071
0.0561507200082	0.601285121869
0.064143618729	0.639989368183
0.0223405506746	0.958322390437
0.060771494863	0.598954526944
0.0395823552114	0.539869030629
0.273151806029	0.433323499295
6.22226728585	0.391261657372
11.9453349445	0.473674802962
0.176902364949	0.705440518001
0.0189829771071	0.240634704567
0.0298613634864	0.483323000021
0.0295244464545	0.273156811466
0.0306169567427	0.0987462638938
0.0372180366412	0.143036705682
0.0365720473668	0.145432127469
0.0247980783075	0.182705787878
0.0	0
3.03909798593	0.387828604976
3.32046963935	0.224454949099
0.0	0
0.00897934984137	0.559459243076
0.0256579281601	0.137606433594
0.0	0
0.0292147820318	0.566957049491
0.237710614938	0.357926081538
3.90882698965	0.506836054265
7.14773226969	0.605472331502
8.88148767842	0.45462091347
0.822073231917	0.362396761396
2.75152349103	0.50607523106
3.00217606145	0.523720395751
0.517376265304	0.4452154525
7.40566830772	0.463943627383
4.20988675257	0.463446690699
5.77594805014	0.46347497087
0.039128195247	0.193065162152
3.51795676957	0.439139094283
0.0127428325583	0.792664951513
8.5716147813	0.414935676546
6.62453654882	0.429414592643
0.0206998240458	0.695465893702
0.117899546721	0.287187578489
0.0120271533183	0.735262087217
0.0	0
0.00969745857386	0.53403958071
0.134817407608	0.590993263372
0.840922062158	0.56011564108
0.877976994001	0.483835672614
0.062503006996	0.615879290887
0.462097093256	0.256295963488
3.84165533031	0.468344220672
9.27757268261	0.426395033763
7.15616585557	0.418470842879
0.827633662349	0.219142981031
1.80758814068	0.242841169469
6.8567130932	0.414796398121
4.70252749695	0.497324606372
4.96614132245	0.432259704424
4.23835602173	0.445348654905
2.06713592639	0.255382532613
2.30867751672	0.524190102884
0.0465844832191	0.635874358982
1.61344104815	0.55412218606
2.36814739908	0.374178060295
0.0274312563373	0.0902741444871
0.0737828164671	0.682317233864
0.00892505766008	0.763754380589
0.141516613127	0.504303143771
0.0181055040356	0.434803017939
0.0894642456286	0.496396135005
3.49553223907	0.3817253214
2.18845377681	0.495328162884
8.98735552895	0.493532967578
3.12990951957	0.578454183888
2.05788702714	0.221103421487
0.314668925512	0.299562543086
7.37684532342	0.468284503902
9.52980612374	0.510181264123
5.37916884364	0.40880301205
3.65989654444	0.555879562047
5.96007473424	0.461936024228
0.032211555949	0.408111324556
3.00633213268	0.484713883475
4.0335495158	0.450627662251
4.72427826031	0.398273899775
0.932898829146	0.226037337131
0.766708240561	0.337056928617
3.53573841527	0.483459541354
0.653461963794	0.392071363581
3.61823962788	0.468436690444
1.22174201243	0.348883936301
3.98844547791	0.430868871068
5.23052321187	0.455022681605
1.89236729554	0.242181215337
0.221345893216	0.400084357976
0.0468644676359	0.480668744805
5.19450943893	0.450727812032
1.80060442204	0.257836485575
0.166192206194	0.281656283102
0.0132765251503	0.114062156292
0.029634533887	0.290048049825
7.2114108996	0.475793645868
2.06533387188	0.327578082047
2.05274510723	0.238461138788
1.16410030565	0.264298321677
