	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
Signal transduction;HIF-1	0.338506209145	0.305694422325	0.484507286784	0.493196893203	0.339714049748	0.242471768282	0.514274884383	0.490815340154	0.422806435144	0.445413822971	0.650445898377	0.538728657438	0.652243290865	0.458266256629	0.577264753904	0.310968300071	0.332502617491	0.350793045225	0.408155940199	0.449418998953
Signal transduction;MAPK	0.149487357213	0.0944248439768	0.14918927417	0.165389395518	0.113628596641	0.0663731402247	0.313301897624	0.265587248395	0.213464729576	0.237134070622	0.240159159962	0.2355922496	0.254363957777	0.188753727848	0.277303355706	0.143990408775	0.143286056376	0.112039181637	0.179054572221	0.140892074045
Signal transduction;Phosphatidylinositol	0.109140503622	0.107217054273	0.142255287369	0.152352718044	0.104192686318	0.0793574089512	0.250031697726	0.200778776111	0.175066941057	0.184920650103	0.240137618008	0.242093151835	0.234110698564	0.199940891063	0.228177407775	0.154608894384	0.124869755157	0.138019078277	0.17162632351	0.142567434158
Signal transduction;Two-component	1.39672652013	1.3218449348	1.71024808607	1.74061624971	1.3188814731	1.0802848425	2.18271017774	2.15200250417	1.82467780253	1.95677805201	2.72761435181	2.75262896207	2.7320287288	2.36144444776	2.62175808191	1.61144274618	1.50011489338	1.60969522165	1.97945728519	1.73367438247
Transcription;RNA	0.325326850772	0.346495129535	0.400262106772	0.423731944491	0.345959310271	0.20046370438	0.616804447276	0.630067464264	0.462384333527	0.517612703604	0.913940416311	0.817645645862	0.955994917869	0.665234049107	0.796107610724	0.374662675342	0.383112055341	0.414589293105	0.456862768667	0.437070266634
Translation;Aminoacyl-tRNA	1.61418590801	1.53210907697	1.90299939379	2.00107338601	1.52874788614	1.0333957467	2.89076938432	2.73108967607	2.20118598924	2.45810716633	3.51770007733	3.13934915306	3.50448166396	2.70096400533	3.40133787421	1.68487262847	1.64965700391	1.80212353017	2.14242796199	2.04236474951
Translation;RNA	0.0825147802117	0.0780159584267	0.0950317165298	0.106261378244	0.0718923543457	0.0518571986904	0.166066909406	0.134468496626	0.117040130499	0.131906574917	0.155243727982	0.153104711709	0.156720200167	0.113904325162	0.168671365725	0.0904228499103	0.0734430792165	0.0780252177591	0.103473433061	0.0770586446114
Translation;Ribosome	2.71053581828	2.47433480037	3.15295181547	3.38540172979	2.48820827696	1.48041922791	5.2990777268	5.00312403235	3.7850097417	4.33132614954	6.37762420247	5.64839093207	6.53039873464	4.57109835945	5.58289195057	2.76813072832	2.82816082456	2.81390492122	3.51174814939	3.2839327747
Transport and catabolism;Lysosome	0.0552061155059	0.0582258832671	0.0707337184828	0.0576232332818	0.0544423177751	0.0671603270702	0.0792589062778	0.0946368225419	0.0743201638765	0.0778737758626	0.150143593326	0.113290833267	0.113987133518	0.0779262062877	0.101141718242	0.0510105941953	0.0530891057597	0.0747916546033	0.0747050961595	0.0905854644164
Transport and catabolism;Peroxisome	0.477742556804	0.463569625238	0.586494819055	0.594248697752	0.46138555412	0.365481646993	0.721200026469	0.694864665406	0.609500960488	0.653433495251	0.866896029384	0.803203424453	0.887951677781	0.651971357671	0.828861430603	0.47788412133	0.515216924362	0.482139397644	0.586588953408	0.541855468969
Xenobiotics biodegradation and metabolism;Aminobenzoate	0.139467777034	0.0978367046366	0.156061496085	0.162222840201	0.118553877973	0.130210057448	0.238172951388	0.197721991237	0.187637692433	0.195808241744	0.201618524714	0.227131941113	0.236005605855	0.209487511747	0.231095598551	0.214924443158	0.200166559301	0.163585862891	0.245261098549	0.19327934765
Xenobiotics biodegradation and metabolism;Atrazine	0.0780145624641	0.0579272706859	0.071885100095	0.0861524953478	0.0711880679867	0.0771392456166	0.171915212509	0.106442024808	0.102393829115	0.113407796762	0.100316057039	0.0539110553339	0.093584415099	0.0866112705941	0.0890546088884	0.0655493741415	0.0650070119562	0.0388150763279	0.0785047997626	0.0464424370938
Xenobiotics biodegradation and metabolism;Benzoate	0.369632550968	0.340804921296	0.373944951399	0.368653514307	0.341286021477	0.212333656785	0.456082510558	0.503308651672	0.401177609847	0.421041175213	0.646393453756	0.633715445597	0.678968602698	0.505112120234	0.61847158073	0.350002557983	0.329793016289	0.391698004725	0.411070738843	0.369251799683
Xenobiotics biodegradation and metabolism;Caprolactam	0.116024734828	0.134961137581	0.13041087524	0.122786761984	0.119589437115	0.101102713998	0.133139881443	0.176205198198	0.14007709471	0.137233369225	0.289724489911	0.237967323505	0.273701929796	0.185605385584	0.24531452006	0.125961643882	0.114814652591	0.128571717806	0.151459249279	0.134525899187
Xenobiotics biodegradation and metabolism;Chloroalkane	0.566205042555	0.449472201636	0.539167389537	0.574061504982	0.515532125406	0.560440233527	0.797633245609	0.677993196061	0.6238467771	0.680797465448	0.717852111735	0.705687749106	0.732238812336	0.599209511393	0.733684255929	0.523725421236	0.616953784507	0.487772468205	0.540374979438	0.565554764406
Xenobiotics biodegradation and metabolism;Chlorocyclohexane	0.184987891037	0.121471927379	0.178645695017	0.204044897553	0.155513017865	0.125611477305	0.411913130937	0.300500327261	0.25980863401	0.298811678188	0.255477712584	0.258164826019	0.280426848856	0.190504594735	0.304554110338	0.146416824445	0.160480619054	0.129461247304	0.167157419922	0.16553243887
Xenobiotics biodegradation and metabolism;Drug	0.577720307991	0.475480693933	0.633547538542	0.700348711766	0.514145856734	0.49112595067	1.10728413339	0.872475302776	0.780040006413	0.848088511598	0.857153189138	0.792382753843	0.907770452988	0.686514113263	0.932160782687	0.578055739946	0.532279231702	0.50940807598	0.673603892643	0.536644884606
Xenobiotics biodegradation and metabolism;Ethylbenzene	0.10036554711	0.0906521700867	0.0906467472441	0.0927068360398	0.096594824309	0.0697568890272	0.0972422534878	0.102082995644	0.0827489799263	0.0836528264962	0.132493067746	0.130812547609	0.180412767826	0.113794407168	0.128011322075	0.0661204915597	0.0630976525231	0.0904182495798	0.0802720002706	0.0799934366227
Xenobiotics biodegradation and metabolism;Metabolism	0.107890095004	0.0827611939614	0.124291430823	0.150102455982	0.0898334844316	0.136769781265	0.277675080413	0.176329742516	0.167292735746	0.1942537662	0.0974829589544	0.0860447682519	0.115777095477	0.078123704519	0.124454596079	0.120933191019	0.104605678422	0.0788510314959	0.125257980761	0.0790853225706
Xenobiotics biodegradation and metabolism;Naphthalene	0.0507319876646	0.0730251812037	0.0660291223941	0.0707707603307	0.0566845658911	0.10886729842	0.0353313966435	0.0365184166694	0.0508938887239	0.052503892736	0.0306628376537	0.036519098129	0.0340362160111	0.0412577873263	0.0316122522929	0.0683371470248	0.0499810003139	0.0571272454157	0.0612783309917	0.0425953605219
Xenobiotics biodegradation and metabolism;Styrene	0.070978713497	0.0562718082327	0.0690167986327	0.0657092581954	0.0661360310155	0.0775045472011	0.0756564954852	0.0822572695642	0.0809328310781	0.0722648773215	0.09970383821	0.131150507284	0.113029126387	0.12440830886	0.110911369041	0.0964365348444	0.06979589221	0.0935038504494	0.10196679513	0.0787362503491
Xenobiotics biodegradation and metabolism;Toluene	0.045609444754	0.0387354607926	0.0544383300498	0.0587825965905	0.0345512271553	0.02352820113	0.119995761628	0.08421231676	0.0702234193127	0.0843777670782	0.0649676799943	0.0636369116526	0.0741717357818	0.0541253005057	0.0824187120331	0.0526998237507	0.0912575434732	0.0340804218107	0.0448656657688	0.0507654795126
